,Datetime,Building_ID,Category,Weekday_Weekend,Consumption_kW
3296,2024-08-05 13:00:00,Building_27,commercial,Weekday,10.65
3297,2024-08-05 13:00:00,Building_28,residential,Weekday,2.06
3298,2024-08-05 13:00:00,Building_29,industrial,Weekday,52.96
3299,2024-08-05 13:00:00,Building_30,residential,Weekday,1.78
3300,2024-08-05 14:00:00,Building_01,commercial,Weekday,10.94
3301,2024-08-05 14:00:00,Building_02,industrial,Weekday,150.47
3302,2024-08-05 14:00:00,Building_03,commercial,Weekday,8.75
3303,2024-08-05 14:00:00,Building_04,industrial,Weekday,145.18
3304,2024-08-05 14:00:00,Building_05,commercial,Weekday,8.35
3305,2024-08-05 14:00:00,Building_06,residential,Weekday,1.61
3306,2024-08-05 14:00:00,Building_07,industrial,Weekday,131.11
3307,2024-08-05 14:00:00,Building_08,industrial,Weekday,177.36
3308,2024-08-05 14:00:00,Building_09,residential,Weekday,2.38
3309,2024-08-05 14:00:00,Building_10,residential,Weekday,1.97
3310,2024-08-05 14:00:00,Building_11,industrial,Weekday,179.4
3311,2024-08-05 14:00:00,Building_12,industrial,Weekday,148.29
3312,2024-08-05 14:00:00,Building_13,residential,Weekday,2.02
3313,2024-08-05 14:00:00,Building_14,residential,Weekday,1.92
3314,2024-08-05 14:00:00,Building_15,commercial,Weekday,10.03
3315,2024-08-05 14:00:00,Building_16,industrial,Weekday,150.27
3316,2024-08-05 14:00:00,Building_17,commercial,Weekday,11.81
3317,2024-08-05 14:00:00,Building_18,industrial,Weekday,144.65
3318,2024-08-05 14:00:00,Building_19,commercial,Weekday,9.23
3319,2024-08-05 14:00:00,Building_20,residential,Weekday,2.06
3320,2024-08-05 14:00:00,Building_21,industrial,Weekday,140.45
3321,2024-08-05 14:00:00,Building_22,commercial,Weekday,11.93
3322,2024-08-05 14:00:00,Building_23,industrial,Weekday,175.71
3323,2024-08-05 14:00:00,Building_24,commercial,Weekday,11.58
3324,2024-08-05 14:00:00,Building_25,residential,Weekday,2.37
3325,2024-08-05 14:00:00,Building_26,residential,Weekday,1.75
3326,2024-08-05 14:00:00,Building_27,commercial,Weekday,9.23
3327,2024-08-05 14:00:00,Building_28,residential,Weekday,1.84
3328,2024-08-05 14:00:00,Building_29,industrial,Weekday,179.99
3329,2024-08-05 14:00:00,Building_30,residential,Weekday,2.11
3330,2024-08-05 15:00:00,Building_01,commercial,Weekday,11.67
3331,2024-08-05 15:00:00,Building_02,industrial,Weekday,143.03
3332,2024-08-05 15:00:00,Building_03,commercial,Weekday,11.09
3333,2024-08-05 15:00:00,Building_04,industrial,Weekday,167.43
3334,2024-08-05 15:00:00,Building_05,commercial,Weekday,11.41
3335,2024-08-05 15:00:00,Building_06,residential,Weekday,2.19
3336,2024-08-05 15:00:00,Building_07,industrial,Weekday,124.73
3337,2024-08-05 15:00:00,Building_08,industrial,Weekday,133.72
3338,2024-08-05 15:00:00,Building_09,residential,Weekday,2.18
3339,2024-08-05 15:00:00,Building_10,residential,Weekday,1.98
3340,2024-08-05 15:00:00,Building_11,industrial,Weekday,145.94
3341,2024-08-05 15:00:00,Building_12,industrial,Weekday,145.37
3342,2024-08-05 15:00:00,Building_13,residential,Weekday,1.87
3343,2024-08-05 15:00:00,Building_14,residential,Weekday,1.73
3344,2024-08-05 15:00:00,Building_15,commercial,Weekday,11.47
3345,2024-08-05 15:00:00,Building_16,industrial,Weekday,141.92
3346,2024-08-05 15:00:00,Building_17,commercial,Weekday,10.46
3347,2024-08-05 15:00:00,Building_18,industrial,Weekday,131.77
3348,2024-08-05 15:00:00,Building_19,commercial,Weekday,10.61
3349,2024-08-05 15:00:00,Building_20,residential,Weekday,2.36
3350,2024-08-05 15:00:00,Building_21,industrial,Weekday,179.38
3351,2024-08-05 15:00:00,Building_22,commercial,Weekday,10.79
3352,2024-08-05 15:00:00,Building_23,industrial,Weekday,127.35
3353,2024-08-05 15:00:00,Building_24,commercial,Weekday,9.16
3354,2024-08-05 15:00:00,Building_25,residential,Weekday,2.14
3355,2024-08-05 15:00:00,Building_26,residential,Weekday,1.79
3356,2024-08-05 15:00:00,Building_27,commercial,Weekday,9.13
3357,2024-08-05 15:00:00,Building_28,residential,Weekday,2.3
3358,2024-08-05 15:00:00,Building_29,industrial,Weekday,146.0
3359,2024-08-05 15:00:00,Building_30,residential,Weekday,2.28
3360,2024-08-05 16:00:00,Building_01,commercial,Weekday,9.05
3361,2024-08-05 16:00:00,Building_02,industrial,Weekday,150.65
3362,2024-08-05 16:00:00,Building_03,commercial,Weekday,10.71
3363,2024-08-05 16:00:00,Building_04,industrial,Weekday,175.47
3364,2024-08-05 16:00:00,Building_05,commercial,Weekday,10.52
3365,2024-08-05 16:00:00,Building_06,residential,Weekday,1.92
3366,2024-08-05 16:00:00,Building_07,industrial,Weekday,166.06
3367,2024-08-05 16:00:00,Building_08,industrial,Weekday,123.85
3368,2024-08-05 16:00:00,Building_09,residential,Weekday,2.09
3369,2024-08-05 16:00:00,Building_10,residential,Weekday,1.97
3370,2024-08-05 16:00:00,Building_11,industrial,Weekday,171.55
3371,2024-08-05 16:00:00,Building_12,industrial,Weekday,147.88
3372,2024-08-05 16:00:00,Building_13,residential,Weekday,1.82
3373,2024-08-05 16:00:00,Building_14,residential,Weekday,1.96
3374,2024-08-05 16:00:00,Building_15,commercial,Weekday,11.97
3375,2024-08-05 16:00:00,Building_16,industrial,Weekday,125.54
3376,2024-08-05 16:00:00,Building_17,commercial,Weekday,9.41
3377,2024-08-05 16:00:00,Building_18,industrial,Weekday,170.43
3378,2024-08-05 16:00:00,Building_19,commercial,Weekday,10.86
3379,2024-08-05 16:00:00,Building_20,residential,Weekday,2.17
3380,2024-08-05 16:00:00,Building_21,industrial,Weekday,127.39
3381,2024-08-05 16:00:00,Building_22,commercial,Weekday,11.33
3382,2024-08-05 16:00:00,Building_23,industrial,Weekday,154.84
3383,2024-08-05 16:00:00,Building_24,commercial,Weekday,8.29
3384,2024-08-05 16:00:00,Building_25,residential,Weekday,1.86
3385,2024-08-05 16:00:00,Building_26,residential,Weekday,2.33
3386,2024-08-05 16:00:00,Building_27,commercial,Weekday,8.37
3387,2024-08-05 16:00:00,Building_28,residential,Weekday,1.63
3388,2024-08-05 16:00:00,Building_29,industrial,Weekday,146.21
3389,2024-08-05 16:00:00,Building_30,residential,Weekday,2.14
3390,2024-08-05 17:00:00,Building_01,commercial,Weekday,8.06
3391,2024-08-05 17:00:00,Building_02,industrial,Weekday,44.98
3392,2024-08-05 17:00:00,Building_03,commercial,Weekday,10.84
3393,2024-08-05 17:00:00,Building_04,industrial,Weekday,50.06
3394,2024-08-05 17:00:00,Building_05,commercial,Weekday,9.88
3395,2024-08-05 17:00:00,Building_06,residential,Weekday,1.82
3396,2024-08-05 17:00:00,Building_07,industrial,Weekday,44.47
3397,2024-08-05 17:00:00,Building_08,industrial,Weekday,54.57
3398,2024-08-05 17:00:00,Building_09,residential,Weekday,1.61
3399,2024-08-05 17:00:00,Building_10,residential,Weekday,1.91
3400,2024-08-05 17:00:00,Building_11,industrial,Weekday,57.14
3401,2024-08-05 17:00:00,Building_12,industrial,Weekday,42.01
3402,2024-08-05 17:00:00,Building_13,residential,Weekday,2.16
3403,2024-08-05 17:00:00,Building_14,residential,Weekday,2.26
3404,2024-08-05 17:00:00,Building_15,commercial,Weekday,10.18
3405,2024-08-05 17:00:00,Building_16,industrial,Weekday,45.33
3406,2024-08-05 17:00:00,Building_17,commercial,Weekday,10.94
3407,2024-08-05 17:00:00,Building_18,industrial,Weekday,52.51
3408,2024-08-05 17:00:00,Building_19,commercial,Weekday,9.61
3409,2024-08-05 17:00:00,Building_20,residential,Weekday,1.66
3410,2024-08-05 17:00:00,Building_21,industrial,Weekday,57.73
3411,2024-08-05 17:00:00,Building_22,commercial,Weekday,8.6
3412,2024-08-05 17:00:00,Building_23,industrial,Weekday,49.13
3413,2024-08-05 17:00:00,Building_24,commercial,Weekday,10.64
3414,2024-08-05 17:00:00,Building_25,residential,Weekday,1.7
3415,2024-08-05 17:00:00,Building_26,residential,Weekday,1.74
3416,2024-08-05 17:00:00,Building_27,commercial,Weekday,8.52
3417,2024-08-05 17:00:00,Building_28,residential,Weekday,1.82
3418,2024-08-05 17:00:00,Building_29,industrial,Weekday,53.19
3419,2024-08-05 17:00:00,Building_30,residential,Weekday,2.11
3420,2024-08-05 18:00:00,Building_01,commercial,Weekday,11.17
3421,2024-08-05 18:00:00,Building_02,industrial,Weekday,58.89
3422,2024-08-05 18:00:00,Building_03,commercial,Weekday,10.23
3423,2024-08-05 18:00:00,Building_04,industrial,Weekday,46.52
3424,2024-08-05 18:00:00,Building_05,commercial,Weekday,10.52
3425,2024-08-05 18:00:00,Building_06,residential,Weekday,7.16
3426,2024-08-05 18:00:00,Building_07,industrial,Weekday,58.65
3427,2024-08-05 18:00:00,Building_08,industrial,Weekday,57.32
3428,2024-08-05 18:00:00,Building_09,residential,Weekday,6.52
3429,2024-08-05 18:00:00,Building_10,residential,Weekday,4.84
3430,2024-08-05 18:00:00,Building_11,industrial,Weekday,40.66
3431,2024-08-05 18:00:00,Building_12,industrial,Weekday,58.25
3432,2024-08-05 18:00:00,Building_13,residential,Weekday,6.41
3433,2024-08-05 18:00:00,Building_14,residential,Weekday,7.14
3434,2024-08-05 18:00:00,Building_15,commercial,Weekday,11.29
3435,2024-08-05 18:00:00,Building_16,industrial,Weekday,56.93
3436,2024-08-05 18:00:00,Building_17,commercial,Weekday,11.34
3437,2024-08-05 18:00:00,Building_18,industrial,Weekday,58.14
3438,2024-08-05 18:00:00,Building_19,commercial,Weekday,11.23
3439,2024-08-05 18:00:00,Building_20,residential,Weekday,7.01
3440,2024-08-05 18:00:00,Building_21,industrial,Weekday,41.23
3441,2024-08-05 18:00:00,Building_22,commercial,Weekday,9.39
3442,2024-08-05 18:00:00,Building_23,industrial,Weekday,47.57
3443,2024-08-05 18:00:00,Building_24,commercial,Weekday,10.23
3444,2024-08-05 18:00:00,Building_25,residential,Weekday,6.96
3445,2024-08-05 18:00:00,Building_26,residential,Weekday,6.48
3446,2024-08-05 18:00:00,Building_27,commercial,Weekday,10.4
3447,2024-08-05 18:00:00,Building_28,residential,Weekday,6.61
3448,2024-08-05 18:00:00,Building_29,industrial,Weekday,59.35
3449,2024-08-05 18:00:00,Building_30,residential,Weekday,5.19
3450,2024-08-05 19:00:00,Building_01,commercial,Weekday,9.39
3451,2024-08-05 19:00:00,Building_02,industrial,Weekday,40.72
3452,2024-08-05 19:00:00,Building_03,commercial,Weekday,11.8
3453,2024-08-05 19:00:00,Building_04,industrial,Weekday,43.28
3454,2024-08-05 19:00:00,Building_05,commercial,Weekday,9.5
3455,2024-08-05 19:00:00,Building_06,residential,Weekday,5.81
3456,2024-08-05 19:00:00,Building_07,industrial,Weekday,56.81
3457,2024-08-05 19:00:00,Building_08,industrial,Weekday,43.56
3458,2024-08-05 19:00:00,Building_09,residential,Weekday,6.06
3459,2024-08-05 19:00:00,Building_10,residential,Weekday,5.73
3460,2024-08-05 19:00:00,Building_11,industrial,Weekday,40.81
3461,2024-08-05 19:00:00,Building_12,industrial,Weekday,52.42
3462,2024-08-05 19:00:00,Building_13,residential,Weekday,5.92
3463,2024-08-05 19:00:00,Building_14,residential,Weekday,5.95
3464,2024-08-05 19:00:00,Building_15,commercial,Weekday,8.91
3465,2024-08-05 19:00:00,Building_16,industrial,Weekday,56.38
3466,2024-08-05 19:00:00,Building_17,commercial,Weekday,8.42
3467,2024-08-05 19:00:00,Building_18,industrial,Weekday,50.22
3468,2024-08-05 19:00:00,Building_19,commercial,Weekday,11.13
3469,2024-08-05 19:00:00,Building_20,residential,Weekday,5.07
3470,2024-08-05 19:00:00,Building_21,industrial,Weekday,43.49
3471,2024-08-05 19:00:00,Building_22,commercial,Weekday,11.76
3472,2024-08-05 19:00:00,Building_23,industrial,Weekday,51.23
3473,2024-08-05 19:00:00,Building_24,commercial,Weekday,10.72
3474,2024-08-05 19:00:00,Building_25,residential,Weekday,5.64
3475,2024-08-05 19:00:00,Building_26,residential,Weekday,6.11
3476,2024-08-05 19:00:00,Building_27,commercial,Weekday,9.87
3477,2024-08-05 19:00:00,Building_28,residential,Weekday,6.63
3478,2024-08-05 19:00:00,Building_29,industrial,Weekday,43.76
3479,2024-08-05 19:00:00,Building_30,residential,Weekday,5.14
3480,2024-08-05 20:00:00,Building_01,commercial,Weekday,11.75
3481,2024-08-05 20:00:00,Building_02,industrial,Weekday,50.34
3482,2024-08-05 20:00:00,Building_03,commercial,Weekday,8.54
3483,2024-08-05 20:00:00,Building_04,industrial,Weekday,42.99
3484,2024-08-05 20:00:00,Building_05,commercial,Weekday,10.12
3485,2024-08-05 20:00:00,Building_06,residential,Weekday,4.82
3486,2024-08-05 20:00:00,Building_07,industrial,Weekday,56.73
3487,2024-08-05 20:00:00,Building_08,industrial,Weekday,57.65
3488,2024-08-05 20:00:00,Building_09,residential,Weekday,5.38
3489,2024-08-05 20:00:00,Building_10,residential,Weekday,5.37
3490,2024-08-05 20:00:00,Building_11,industrial,Weekday,49.13
3491,2024-08-05 20:00:00,Building_12,industrial,Weekday,48.26
3492,2024-08-05 20:00:00,Building_13,residential,Weekday,4.85
3493,2024-08-05 20:00:00,Building_14,residential,Weekday,7.2
3494,2024-08-05 20:00:00,Building_15,commercial,Weekday,9.44
3495,2024-08-05 20:00:00,Building_16,industrial,Weekday,56.67
3496,2024-08-05 20:00:00,Building_17,commercial,Weekday,9.78
3497,2024-08-05 20:00:00,Building_18,industrial,Weekday,58.45
3498,2024-08-05 20:00:00,Building_19,commercial,Weekday,9.62
3499,2024-08-05 20:00:00,Building_20,residential,Weekday,5.98
3500,2024-08-05 20:00:00,Building_21,industrial,Weekday,55.96
3501,2024-08-05 20:00:00,Building_22,commercial,Weekday,11.7
3502,2024-08-05 20:00:00,Building_23,industrial,Weekday,57.82
3503,2024-08-05 20:00:00,Building_24,commercial,Weekday,8.18
3504,2024-08-05 20:00:00,Building_25,residential,Weekday,6.55
3505,2024-08-05 20:00:00,Building_26,residential,Weekday,6.93
3506,2024-08-05 20:00:00,Building_27,commercial,Weekday,8.51
3507,2024-08-05 20:00:00,Building_28,residential,Weekday,6.17
3508,2024-08-05 20:00:00,Building_29,industrial,Weekday,42.67
3509,2024-08-05 20:00:00,Building_30,residential,Weekday,5.7
3510,2024-08-05 21:00:00,Building_01,commercial,Weekday,8.12
3511,2024-08-05 21:00:00,Building_02,industrial,Weekday,52.69
3512,2024-08-05 21:00:00,Building_03,commercial,Weekday,8.24
3513,2024-08-05 21:00:00,Building_04,industrial,Weekday,46.21
3514,2024-08-05 21:00:00,Building_05,commercial,Weekday,11.93
3515,2024-08-05 21:00:00,Building_06,residential,Weekday,1.84
3516,2024-08-05 21:00:00,Building_07,industrial,Weekday,56.16
3517,2024-08-05 21:00:00,Building_08,industrial,Weekday,50.58
3518,2024-08-05 21:00:00,Building_09,residential,Weekday,2.23
3519,2024-08-05 21:00:00,Building_10,residential,Weekday,1.94
3520,2024-08-05 21:00:00,Building_11,industrial,Weekday,47.96
3521,2024-08-05 21:00:00,Building_12,industrial,Weekday,45.48
3522,2024-08-05 21:00:00,Building_13,residential,Weekday,2.07
3523,2024-08-05 21:00:00,Building_14,residential,Weekday,2.38
3524,2024-08-05 21:00:00,Building_15,commercial,Weekday,11.57
3525,2024-08-05 21:00:00,Building_16,industrial,Weekday,46.21
3526,2024-08-05 21:00:00,Building_17,commercial,Weekday,11.79
3527,2024-08-05 21:00:00,Building_18,industrial,Weekday,52.07
3528,2024-08-05 21:00:00,Building_19,commercial,Weekday,8.39
3529,2024-08-05 21:00:00,Building_20,residential,Weekday,1.68
3530,2024-08-05 21:00:00,Building_21,industrial,Weekday,42.94
3531,2024-08-05 21:00:00,Building_22,commercial,Weekday,9.4
3532,2024-08-05 21:00:00,Building_23,industrial,Weekday,44.0
3533,2024-08-05 21:00:00,Building_24,commercial,Weekday,10.2
3534,2024-08-05 21:00:00,Building_25,residential,Weekday,2.12
3535,2024-08-05 21:00:00,Building_26,residential,Weekday,2.19
3536,2024-08-05 21:00:00,Building_27,commercial,Weekday,9.07
3537,2024-08-05 21:00:00,Building_28,residential,Weekday,2.4
3538,2024-08-05 21:00:00,Building_29,industrial,Weekday,53.25
3539,2024-08-05 21:00:00,Building_30,residential,Weekday,1.78
3540,2024-08-05 22:00:00,Building_01,commercial,Weekday,8.77
3541,2024-08-05 22:00:00,Building_02,industrial,Weekday,42.75
3542,2024-08-05 22:00:00,Building_03,commercial,Weekday,10.49
3543,2024-08-05 22:00:00,Building_04,industrial,Weekday,50.32
3544,2024-08-05 22:00:00,Building_05,commercial,Weekday,8.83
3545,2024-08-05 22:00:00,Building_06,residential,Weekday,2.18
3546,2024-08-05 22:00:00,Building_07,industrial,Weekday,47.02
3547,2024-08-05 22:00:00,Building_08,industrial,Weekday,48.35
3548,2024-08-05 22:00:00,Building_09,residential,Weekday,1.8
3549,2024-08-05 22:00:00,Building_10,residential,Weekday,2.04
3550,2024-08-05 22:00:00,Building_11,industrial,Weekday,49.14
3551,2024-08-05 22:00:00,Building_12,industrial,Weekday,46.33
3552,2024-08-05 22:00:00,Building_13,residential,Weekday,1.62
3553,2024-08-05 22:00:00,Building_14,residential,Weekday,2.3
3554,2024-08-05 22:00:00,Building_15,commercial,Weekday,11.83
3555,2024-08-05 22:00:00,Building_16,industrial,Weekday,49.53
3556,2024-08-05 22:00:00,Building_17,commercial,Weekday,11.66
3557,2024-08-05 22:00:00,Building_18,industrial,Weekday,53.9
3558,2024-08-05 22:00:00,Building_19,commercial,Weekday,11.94
3559,2024-08-05 22:00:00,Building_20,residential,Weekday,2.31
3560,2024-08-05 22:00:00,Building_21,industrial,Weekday,53.03
3561,2024-08-05 22:00:00,Building_22,commercial,Weekday,9.6
3562,2024-08-05 22:00:00,Building_23,industrial,Weekday,48.61
3563,2024-08-05 22:00:00,Building_24,commercial,Weekday,11.01
3564,2024-08-05 22:00:00,Building_25,residential,Weekday,1.77
3565,2024-08-05 22:00:00,Building_26,residential,Weekday,1.8
3566,2024-08-05 22:00:00,Building_27,commercial,Weekday,8.93
3567,2024-08-05 22:00:00,Building_28,residential,Weekday,2.15
3568,2024-08-05 22:00:00,Building_29,industrial,Weekday,46.38
3569,2024-08-05 22:00:00,Building_30,residential,Weekday,2.06
3570,2024-08-05 23:00:00,Building_01,commercial,Weekday,10.71
3571,2024-08-05 23:00:00,Building_02,industrial,Weekday,54.42
3572,2024-08-05 23:00:00,Building_03,commercial,Weekday,9.09
3573,2024-08-05 23:00:00,Building_04,industrial,Weekday,44.95
3574,2024-08-05 23:00:00,Building_05,commercial,Weekday,8.0
3575,2024-08-05 23:00:00,Building_06,residential,Weekday,1.99
3576,2024-08-05 23:00:00,Building_07,industrial,Weekday,56.18
3577,2024-08-05 23:00:00,Building_08,industrial,Weekday,41.25
3578,2024-08-05 23:00:00,Building_09,residential,Weekday,2.19
3579,2024-08-05 23:00:00,Building_10,residential,Weekday,2.1
3580,2024-08-05 23:00:00,Building_11,industrial,Weekday,55.38
3581,2024-08-05 23:00:00,Building_12,industrial,Weekday,40.65
3582,2024-08-05 23:00:00,Building_13,residential,Weekday,1.84
3583,2024-08-05 23:00:00,Building_14,residential,Weekday,1.98
3584,2024-08-05 23:00:00,Building_15,commercial,Weekday,10.76
3585,2024-08-05 23:00:00,Building_16,industrial,Weekday,49.92
3586,2024-08-05 23:00:00,Building_17,commercial,Weekday,10.11
3587,2024-08-05 23:00:00,Building_18,industrial,Weekday,58.24
3588,2024-08-05 23:00:00,Building_19,commercial,Weekday,11.67
3589,2024-08-05 23:00:00,Building_20,residential,Weekday,1.94
3590,2024-08-05 23:00:00,Building_21,industrial,Weekday,47.04
3591,2024-08-05 23:00:00,Building_22,commercial,Weekday,9.08
3592,2024-08-05 23:00:00,Building_23,industrial,Weekday,42.46
3593,2024-08-05 23:00:00,Building_24,commercial,Weekday,11.52
3594,2024-08-05 23:00:00,Building_25,residential,Weekday,1.82
3595,2024-08-05 23:00:00,Building_26,residential,Weekday,2.25
3596,2024-08-05 23:00:00,Building_27,commercial,Weekday,10.04
3597,2024-08-05 23:00:00,Building_28,residential,Weekday,1.66
3598,2024-08-05 23:00:00,Building_29,industrial,Weekday,56.33
3599,2024-08-05 23:00:00,Building_30,residential,Weekday,1.93
3600,2024-08-06 00:00:00,Building_01,commercial,Weekday,8.7
3601,2024-08-06 00:00:00,Building_02,industrial,Weekday,51.78
3602,2024-08-06 00:00:00,Building_03,commercial,Weekday,11.41
3603,2024-08-06 00:00:00,Building_04,industrial,Weekday,56.27
3604,2024-08-06 00:00:00,Building_05,commercial,Weekday,9.41
3605,2024-08-06 00:00:00,Building_06,residential,Weekday,1.67
3606,2024-08-06 00:00:00,Building_07,industrial,Weekday,43.7
3607,2024-08-06 00:00:00,Building_08,industrial,Weekday,48.23
3608,2024-08-06 00:00:00,Building_09,residential,Weekday,1.95
3609,2024-08-06 00:00:00,Building_10,residential,Weekday,1.98
3610,2024-08-06 00:00:00,Building_11,industrial,Weekday,56.02
3611,2024-08-06 00:00:00,Building_12,industrial,Weekday,52.58
3612,2024-08-06 00:00:00,Building_13,residential,Weekday,1.7
3613,2024-08-06 00:00:00,Building_14,residential,Weekday,2.15
3614,2024-08-06 00:00:00,Building_15,commercial,Weekday,10.82
3615,2024-08-06 00:00:00,Building_16,industrial,Weekday,51.5
3616,2024-08-06 00:00:00,Building_17,commercial,Weekday,8.48
3617,2024-08-06 00:00:00,Building_18,industrial,Weekday,59.3
3618,2024-08-06 00:00:00,Building_19,commercial,Weekday,10.82
3619,2024-08-06 00:00:00,Building_20,residential,Weekday,1.88
3620,2024-08-06 00:00:00,Building_21,industrial,Weekday,46.38
3621,2024-08-06 00:00:00,Building_22,commercial,Weekday,10.84
3622,2024-08-06 00:00:00,Building_23,industrial,Weekday,42.96
3623,2024-08-06 00:00:00,Building_24,commercial,Weekday,9.94
3624,2024-08-06 00:00:00,Building_25,residential,Weekday,2.16
3625,2024-08-06 00:00:00,Building_26,residential,Weekday,2.04
3626,2024-08-06 00:00:00,Building_27,commercial,Weekday,9.58
3627,2024-08-06 00:00:00,Building_28,residential,Weekday,2.12
3628,2024-08-06 00:00:00,Building_29,industrial,Weekday,40.24
3629,2024-08-06 00:00:00,Building_30,residential,Weekday,2.01
3630,2024-08-06 01:00:00,Building_01,commercial,Weekday,9.21
3631,2024-08-06 01:00:00,Building_02,industrial,Weekday,59.67
3632,2024-08-06 01:00:00,Building_03,commercial,Weekday,9.61
3633,2024-08-06 01:00:00,Building_04,industrial,Weekday,46.06
3634,2024-08-06 01:00:00,Building_05,commercial,Weekday,11.14
3635,2024-08-06 01:00:00,Building_06,residential,Weekday,2.26
3636,2024-08-06 01:00:00,Building_07,industrial,Weekday,44.39
3637,2024-08-06 01:00:00,Building_08,industrial,Weekday,56.18
3638,2024-08-06 01:00:00,Building_09,residential,Weekday,2.32
3639,2024-08-06 01:00:00,Building_10,residential,Weekday,2.21
3640,2024-08-06 01:00:00,Building_11,industrial,Weekday,57.64
3641,2024-08-06 01:00:00,Building_12,industrial,Weekday,52.64
3642,2024-08-06 01:00:00,Building_13,residential,Weekday,1.67
3643,2024-08-06 01:00:00,Building_14,residential,Weekday,1.85
3644,2024-08-06 01:00:00,Building_15,commercial,Weekday,10.41
3645,2024-08-06 01:00:00,Building_16,industrial,Weekday,51.21
3646,2024-08-06 01:00:00,Building_17,commercial,Weekday,10.09
3647,2024-08-06 01:00:00,Building_18,industrial,Weekday,42.88
3648,2024-08-06 01:00:00,Building_19,commercial,Weekday,8.3
3649,2024-08-06 01:00:00,Building_20,residential,Weekday,1.84
3650,2024-08-06 01:00:00,Building_21,industrial,Weekday,56.0
3651,2024-08-06 01:00:00,Building_22,commercial,Weekday,11.63
3652,2024-08-06 01:00:00,Building_23,industrial,Weekday,53.74
3653,2024-08-06 01:00:00,Building_24,commercial,Weekday,9.74
3654,2024-08-06 01:00:00,Building_25,residential,Weekday,1.78
3655,2024-08-06 01:00:00,Building_26,residential,Weekday,1.73
3656,2024-08-06 01:00:00,Building_27,commercial,Weekday,8.54
3657,2024-08-06 01:00:00,Building_28,residential,Weekday,1.95
3658,2024-08-06 01:00:00,Building_29,industrial,Weekday,41.85
3659,2024-08-06 01:00:00,Building_30,residential,Weekday,2.3
3660,2024-08-06 02:00:00,Building_01,commercial,Weekday,8.01
3661,2024-08-06 02:00:00,Building_02,industrial,Weekday,41.01
3662,2024-08-06 02:00:00,Building_03,commercial,Weekday,9.37
3663,2024-08-06 02:00:00,Building_04,industrial,Weekday,51.66
3664,2024-08-06 02:00:00,Building_05,commercial,Weekday,8.82
3665,2024-08-06 02:00:00,Building_06,residential,Weekday,2.38
3666,2024-08-06 02:00:00,Building_07,industrial,Weekday,42.7
3667,2024-08-06 02:00:00,Building_08,industrial,Weekday,54.48
3668,2024-08-06 02:00:00,Building_09,residential,Weekday,1.66
3669,2024-08-06 02:00:00,Building_10,residential,Weekday,2.35
3670,2024-08-06 02:00:00,Building_11,industrial,Weekday,41.36
3671,2024-08-06 02:00:00,Building_12,industrial,Weekday,51.7
3672,2024-08-06 02:00:00,Building_13,residential,Weekday,1.94
3673,2024-08-06 02:00:00,Building_14,residential,Weekday,2.21
3674,2024-08-06 02:00:00,Building_15,commercial,Weekday,10.94
3675,2024-08-06 02:00:00,Building_16,industrial,Weekday,45.16
3676,2024-08-06 02:00:00,Building_17,commercial,Weekday,11.15
3677,2024-08-06 02:00:00,Building_18,industrial,Weekday,56.93
3678,2024-08-06 02:00:00,Building_19,commercial,Weekday,8.49
3679,2024-08-06 02:00:00,Building_20,residential,Weekday,1.77
3680,2024-08-06 02:00:00,Building_21,industrial,Weekday,41.16
3681,2024-08-06 02:00:00,Building_22,commercial,Weekday,11.11
3682,2024-08-06 02:00:00,Building_23,industrial,Weekday,54.99
3683,2024-08-06 02:00:00,Building_24,commercial,Weekday,11.09
3684,2024-08-06 02:00:00,Building_25,residential,Weekday,1.78
3685,2024-08-06 02:00:00,Building_26,residential,Weekday,2.09
3686,2024-08-06 02:00:00,Building_27,commercial,Weekday,11.33
3687,2024-08-06 02:00:00,Building_28,residential,Weekday,2.0
3688,2024-08-06 02:00:00,Building_29,industrial,Weekday,59.14
3689,2024-08-06 02:00:00,Building_30,residential,Weekday,2.08
3690,2024-08-06 03:00:00,Building_01,commercial,Weekday,8.86
3691,2024-08-06 03:00:00,Building_02,industrial,Weekday,57.14
3692,2024-08-06 03:00:00,Building_03,commercial,Weekday,8.68
3693,2024-08-06 03:00:00,Building_04,industrial,Weekday,56.97
3694,2024-08-06 03:00:00,Building_05,commercial,Weekday,10.97
3695,2024-08-06 03:00:00,Building_06,residential,Weekday,1.99
3696,2024-08-06 03:00:00,Building_07,industrial,Weekday,43.16
3697,2024-08-06 03:00:00,Building_08,industrial,Weekday,51.35
3698,2024-08-06 03:00:00,Building_09,residential,Weekday,1.72
3699,2024-08-06 03:00:00,Building_10,residential,Weekday,2.35
3700,2024-08-06 03:00:00,Building_11,industrial,Weekday,43.51
3701,2024-08-06 03:00:00,Building_12,industrial,Weekday,52.56
3702,2024-08-06 03:00:00,Building_13,residential,Weekday,1.95
3703,2024-08-06 03:00:00,Building_14,residential,Weekday,2.3
3704,2024-08-06 03:00:00,Building_15,commercial,Weekday,8.16
3705,2024-08-06 03:00:00,Building_16,industrial,Weekday,40.1
3706,2024-08-06 03:00:00,Building_17,commercial,Weekday,9.29
3707,2024-08-06 03:00:00,Building_18,industrial,Weekday,51.59
3708,2024-08-06 03:00:00,Building_19,commercial,Weekday,8.72
3709,2024-08-06 03:00:00,Building_20,residential,Weekday,1.67
